tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,directors,writers,Fantasy,War,Musical,Action,Horror,Mystery,Comedy,Drama,Game-Show,Biography,Documentary,Family,Short,Animation,Talk-Show,Thriller,Adult,Sci-Fi,History,Reality-TV,Adventure,Sport,Romance,News,Music,Crime,Western,isOriginalTitle,storylines,keywords,languages
tt0844441,True Blood,True Blood,2008,2014,55,"Drama,Fantasy,Mystery",7.9,223139,"nm0499724,nm0934525,nm0590889,nm0222043,nm0001093,nm0750600,nm0376006,nm0050332,nm0322128,nm0007008,nm0864268,nm0610459,nm0003733,nm0327064,nm1280672,nm0796864,nm0191147,nm0203215,nm0687964,nm0276385,nm0419735,nm1286340,nm0003022,nm1168394","nm0050332,nm2363895,nm0118748,nm1480084,nm0875979,nm1280672,nm2422433,nm1286340,nm0399725,nm2956763,nm2353156,nm2836171,nm0156314,nm2813715",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Set in modern times, vampires roam the Earth and are humans' mortal enemies. However, a substitute has been found for human blood, a substitute that vampires can consume with the same effect as human blood. This is True Blood. Now humans and vampires can co-exist in harmony, and even form relationships. But there will always be rogue elements on both sides ready to exploit the uneasy truce.","human vampire relationship, vampire, witch, shapeshifter, fairy",USA
tt4093826,Twin Peaks,Twin Peaks,2017,2017,60,"Crime,Drama,Fantasy",8.5,49351,nm0000186,"nm0004111,nm0000186",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.,"surrealism, experimental, doppelganger, dream sequence, gore",USA
tt0369179,Two and a Half Men,Two and a Half Men,2003,2015,22,"Comedy,Romance",7,232344,"nm0913637,nm0755965,nm0521143,nm0927042,nm0445380,nm0357143,nm0952360,nm0296945,nm0578162,nm0959034,nm0075669,nm0001083,nm0771673,nm0004105,nm0541562,nm0036950,nm0923396,nm0009953,nm0516568,nm0123273,nm0731393","nm0036950,nm0521143,nm1017487,nm0331212,nm0287774,nm0731393,nm0064796,nm0720009,nm0867012,nm5350406,nm5350669,nm0009488,nm0573185,nm0445552,nm0885016,nm0523094,nm0666392,nm0724491,nm1761354,nm0068578,nm0743048,nm6141634,nm0260759,nm5660733,nm0048169,nm6212941,nm1496963,nm0695080,nm0243019,nm1305006,nm0578856,nm0788167,nm0950256,nm2703641,nm0005110,nm0001083,nm5528967,nm0041179",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,"The Harper brothers Charlie and Alan are almost opposites but form a great team. They have little in common except their dislike for their mundane, maternally cold and domineering mother, Evelyn. Alan, a compulsively neat chiropractor and control-freak, is thrown out by his manipulative wife Judith who nevertheless gets him to pay for everything and do most jobs in the house. Charlie is a freelance jingle composer and irresistible Cassanova who lives in a luxurious beach-house and rarely gets up before noon. Charlie ""temporarily"" allows Alan and his son Jake, a food-obsessed, lazy kid who shuttles between his parents, to move in with them after Alan's separation/divorce. The sitcom revolves around their conflicting lifestyles, raising Jake (who has the efficient, caring dad while having a ball with his fun-loving sugar uncle who teaches him boyish things), and bantering with Evelyn and various other friends and family. Other fairly regular characters include Charlie's cleaning lady ...","male objectification, 21st century, jingle, chiropractor, beach house",English
tt2568204,Tyrant,Tyrant,2014,2016,60,"Action,Drama,Thriller",7.8,21628,"nm0000693,nm0952352,nm0007008,nm0003163,nm0687964,nm0796864,nm0797136,nm0946734,nm0076997,nm0225416,nm1012772,nm0804556,nm0104851,nm1278887,nm0726975,nm0394586,nm0499724","nm0330258,nm1356268,nm1362905,nm1474176,nm0450899,nm1785890,nm1185927,nm0139111,nm0506027,nm1703706,nm0633425,nm0299236,nm1649645,nm3873759,nm3518230,nm2105775,nm4546012,nm1740299,nm8334003,nm2503262",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Barry Al-Fayeed has been living in the United States for twenty years, during which time he got married to Molly Olson, and had two children (Sammy and Emma), with both Molly and he working as physicians, Barry as a pediatrician, in Pasadena. This life belies the fact that at age sixteen, he, under his given name Bassam, escaped his family life in the middle eastern country of Abuddin, where the Al-Fayeeds have been the dictatorial rulers for generations, normally of violent and repressive regimes which he could not morally tolerate. He has not been back to Abuddin since. On the urging of his mother, Barry decides to go back to Abuddin with Molly and family in tow. He may find that leaving Abuddin this second time around is more difficult as he gets ensconced in the troubles the Al-Fayeeds are facing in general in continuing to rule the country as a repressive dictatorship. The longer Barry stays, the more it in turn affects the only life of democratic freedom Molly, Sammy and Emma ...","gay son, political unrest, wealth disparity, presidential palace, dictator",USA
tt0805669,Ugly Betty,Ugly Betty,2006,2010,60,"Comedy,Drama,Romance",6.5,38404,"nm0007096,nm0855613,nm0818785,nm0371348,nm0625065,nm0389972,nm0110644,nm0003289,nm0787687,nm0281869,nm0002973,nm0881038,nm0381868,nm0894225,nm0027413,nm0044803,nm0284308,nm0791672,nm0926526,nm0037708,nm0205542,nm0003163,nm0006996,nm0578162,nm0935095,nm0579318,nm0000625,nm0224683,nm0245436,nm0287198,nm0385151,nm0155117,nm0873266,nm2425648,nm1237416,nm0779350,nm0938490,nm0941766","nm0395531,nm0301441,nm2521206,nm1241175,nm1335519,nm1172533,nm2302571,nm0493018,nm0969782,nm1464243,nm1465526,nm0943035,nm0672121,nm0085220,nm1871947,nm1545076,nm0326346,nm1195342,nm0663489,nm0695415,nm1660891,nm0215245,nm0503611,nm0865157,nm2081845,nm0822748,nm0921298,nm0276278,nm1547746,nm3074695,nm1155868",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,"A young, smart and wise woman named Betty Suarez goes on a journey to find her inner beauty. The only problem is that it's hard for a slightly less attractive woman to find her beauty surrounded by tall skinny models at a fashion magazine but Betty doesn't let this stop her or her positive attitude towards her work.","cult tv, family relationships, workplace, transsexual, gay",USA
tt1722512,Ultimate Spider-Man,Ultimate Spider-Man,2012,2017,23,"Action,Adventure,Animation",7.1,9635,"nm3557466,nm2424570,nm0948623,nm1807627,nm0366792,nm0683094,nm1207195,nm1444731,nm0253137,nm2170500","nm3967416,nm4587680,nm0456158,nm0608714,nm0498278,nm0800209,nm2389609,nm0227704,nm0228492,nm0410810,nm4987357,nm0266423,nm0316043,nm0317493,nm1914953,nm0319667,nm0861382,nm2438664,nm4197542,nm2242750,nm3309878,nm0283897,nm1633175,nm2185413,nm3539884,nm0658609,nm7610138,nm4160687,nm1737422,nm0700133,nm7612626,nm8742864,nm0275583,nm2576916,nm0383664,nm8721868,nm4562724,nm0385607,nm8862622,nm4450083,nm8964704,nm4562538,nm2573022,nm1079208,nm0799155,nm1348210,nm1556427,nm4587908,nm6225910,nm4649695,nm2884360,nm2739541,nm1348066,nm1277476,nm9520762,nm3966115,nm0170160,nm0236854,nm0362449,nm5037683,nm7100009,nm3559500,nm1598145,nm9643924,nm2827862,nm5719269,nm5718694,nm2878787,nm0859471,nm1424524,nm2399856,nm0745691,nm2400268,nm0703315,nm0568825,nm2163440,nm1461945,nm1414749,nm2757098,nm1891181,nm1144314",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"It's been a year, and Spider-Man is still finding the superhero life is full of dangerous pitfalls and avoidable collateral damage. Fortunately, Nick Fury, Director of S.H.I.E.L.D., offers to fix that with a special training program that offers to make Peter Parker the Ultimate Spider-man. Now the quintessential superhero loner must learn to get along with a new team of superheroes as fellow students, both in his professional and personal life. Between those demands and the supervillains, life is as hectic as ever for the Webslinging Wonder.","spider man character, peter parker character, s.h.i.e.l.d., superhero, teenage superhero",USA
tt3314218,UnREAL,UnREAL,2015,2018,42,Drama,7.8,12746,"nm0640964,nm0032375,nm0813313,nm0003802,nm0002973,nm0921464,nm1332232,nm0437246,nm0956603,nm0177512,nm1971220,nm1121978,nm0191697,nm0284308,nm1457361,nm0625065","nm0637497,nm1332232,nm2325207,nm0749993,nm3958656,nm0582396,nm0370325,nm0411448,nm0071299,nm7221202,nm2018771,nm0053322,nm0129325,nm0851391,nm0016539,nm0238035,nm2762321,nm0535940,nm2434358",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,A behind-the-scenes look at the chaos surrounding the production of a dating competition program.,"female protagonist, competition, behind the scenes, based on short film, dating show",USA
tt3339966,Unbreakable Kimmy Schmidt,Unbreakable Kimmy Schmidt,2015,2019,30,"Comedy,Drama",7.6,58969,"nm0788426,nm0257554,nm0565063,nm0962378,nm0768957,nm0926526,nm0390844,nm0579318,nm0962849,nm1061622,nm1390496,nm0769135,nm0392237,nm0000114,nm0506613,nm0726642,nm0541562,nm0184873,nm1658104,nm0920950","nm1061622,nm0275486,nm2337847,nm1633902,nm2227704,nm0798881,nm1905395,nm5168001,nm0120994,nm4137632,nm6008860,nm1010032,nm0796875,nm2590660,nm3124028,nm3186942,nm7411856,nm3877887,nm3374402,nm7029677,nm2852840",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"After being rescued from an underground bunker in which she lived the past fifteen years, Kimmy Schmidt decides to move to New York City to have a normal life. She makes friends with her new roommate Titus, and works as a babysitter for Jacqueline Voorhees, the wife of a billionaire with many issues. Even though many obstacles are thrown her way, Kimmy makes the best of her new life while having to adapt to the new world around her.","strong female lead, female protagonist, new york, new york city, woman",USA
tt0273028,Undeclared,Undeclared,2001,2003,22,Comedy,7.9,15969,"nm0269463,nm0151540,nm0440458,nm0357453,nm0609549,nm0082450,nm0031976","nm0031976,nm0736622,nm0745247,nm0003249,nm0831557,nm0534983,nm1493255,nm1494121,nm0286715,nm0608034",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Misadventures of college freshman Steven Karp, his fellow freshman and first ever girlfriend Lizzie Exley, Steven's self-confidant sophisticated womanizing British college roommate Lloyd Haythe, Lizzie's endearing college roommate with a wild side Rachel Lindquist, Steven's chubby happy-go-lucky college roommate Ron Garner, Steven's weird college roommate Marshall Nesbitt, Lizzie's loving but obsessive ex boyfriend Eric, and Steven's sympathetic geeky dad, who's just been dumped by Steven's mom which triggered his midlife crisis.","boy wears eyeglasses, man wears eyeglasses, college, college roommate, college freshman",English
tt1553656,Under the Dome,Under the Dome,2013,2015,43,"Drama,Mystery,Sci-Fi",6.6,98761,"nm0804556,nm0764601,nm0057106,nm0197700,nm0504716,nm0649117,nm0250267,nm0225416,nm0070474,nm0206259,nm0590790,nm0330140,nm0003880,nm1069989,nm0000693,nm0650304,nm0675894,nm0003022,nm0005113","nm0000175,nm1592205,nm2804127,nm2374942,nm2877200,nm5326239,nm0402095,nm3158797,nm0874276,nm0772123,nm5920754,nm3279855,nm0677048,nm1313038,nm5567881,nm0166498,nm1730031,nm0189913,nm0046371,nm5439929,nm3528683",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Under the Dome is the story of a small town that is suddenly and inexplicably sealed off from the rest of the world by an enormous transparent dome. The town's inhabitants must deal with surviving the post-apocalyptic conditions while searching for answers about the dome, where it came from and if and when it will go away.","trapped, dome, invisible barrier, based on novel, no cell phone signal",USA
tt1909015,Undercover,Pod prikritie,2011,2016,60,"Action,Crime,Drama",8.9,25933,"nm1189479,nm1190360,nm0092514,nm3953473,nm4364862","nm3864076,nm4936824,nm0092514,nm3906139,nm3906506,nm4936830,nm3897430,nm7821632,nm3905517,nm4936835,nm6897735,nm4378526,nm9416430,nm3874707,nm6037302",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,"The specially trained agent Martin has been appointed to the most dangerous mission in Bulgaria - to go undercover in the gang of the mafia boss Dzharo. On his way he has to encounter a lot of challenges in order to completely become part of the criminal world. His task becomes more complicated when he meets the big boss's girl Sunny. While undercover he gets a promotion in the mafia hierarchy and becomes part of the world - full of crime, violence and corruption. ""Undercover"" is a modern crime series which realistically depicts the reality of the underground world in Bulgaria. It is a fictional series and is not related to any real persons. However the plot contains a number of real events happening in the modern life that cover the pages of newspapers and magazines-gangster wars, drug market redistribution, forgery, gun shots in the city center, corruption schemes, bank robberies etc.",,Bulgaria
tt1842530,Unforgettable,Unforgettable,2011,2016,60,"Crime,Drama,Mystery",6.7,15265,"nm0069513,nm0792178,nm0696309,nm0940668,nm0671992,nm1734368,nm0552140,nm0327064,nm0211523,nm0389972,nm0066584,nm0253531,nm0921464,nm0779641,nm0098400,nm0171315,nm0542960,nm0003497,nm0320987,nm0649117,nm0795288,nm0283816,nm0593576,nm0004610,nm0003167,nm0938490,nm0686853","nm0069257,nm0714959,nm2973452,nm1850126,nm4433634,nm0670266,nm0149743,nm1373881,nm1222879,nm1140282,nm0599924,nm0012182,nm0718555,nm4763161,nm4828181,nm0178381,nm0505622,nm0061541,nm0771814,nm6196471,nm1161545,nm0214036,nm2198104,nm0772049,nm2197624,nm1236454,nm0919043,nm0535348,nm0324978,nm2384671,nm7309828,nm3518230,nm7874510,nm1038120",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,"Carrie Wells, a former police detective, has a rare ability to remember virtually everything she experiences including detailed visual recall. She returns to police work and uses her ability to solve crimes.","police, woman, new york city, hyperthymesia",USA
tt4192812,Unforgotten,Unforgotten,2015,,45,"Crime,Drama,Mystery",8.2,9953,nm0933002,nm0485712,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,"When the body of a young man is discovered in a derelict building, Detective Chief Inspector (DCI) Cassie Stuart is called in to investigate with her partner, Detective Sergeant (DS) Sunil ""Sunny"" Khan (Sanjeev Bhaskar). Jimmy Sullivan was a homeless boy, murdered in 1976 when the building was a hostel. His diary implicates four suspects; a clergyman, an eminent entrepreneur, a community worker, and a wheelchair-bound husband caring for his wife. Each has a secret to hide. As their lies unravel, the people they love most begin to wonder what else they might be capable of. Nothing in this case is black and white. Can you ever really know the people closest to you? What secrets have they buried?","police, murder, female police detective, human skeleton, london metropolitan police","English, Spanish, Arabic"
tt1001482,United States of Tara,United States of Tara,2009,2011,30,"Comedy,Drama,Romance",7.9,21012,"nm0001508,nm0957197,nm0318916,nm0044803,nm0203215,nm0110644,nm0641373,nm0002835,nm0617042,nm0200380,nm0001093,nm0255802","nm1959505,nm1503347,nm0046329,nm0277880,nm0813561,nm3558363,nm0432612,nm0573336,nm1362905,nm3059930,nm1289754,nm3261416,nm0071299",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,"Tara, a professional woman, artist, wife and mother, diagnosed with Dissociative Identity Disorder (formerly referred to as MPD - Multiple Personality Disorder) stops taking her medication and struggles to unite her ""alters"" (alternate personalities.) As the seemingly disparate portions of her psyche seek to combine and peaceably co-exist, Tara, her husband, their kids, family and friends deal with the fallout, life and various morons who do not know their schizophrenia from their MPD.","dissociative identity disorder, multiple personality disorder, multiple personality, self discovery, traumatic childhood",USA
tt0086822,V,V,1984,1985,60,"Action,Adventure,Sci-Fi",7.4,9747,"nm0337675,nm0393661,nm0042500,nm0516493,nm0336139,nm0793525,nm0469957,nm0092853,nm0282644,nm0068691","nm0425540,nm0103784,nm0009145,nm0846532,nm0250268,nm0799756,nm0102228,nm0161925,nm0211823,nm0542328,nm0597574,nm0247613,nm0743119,nm0799802,nm0118341,nm0296286,nm0325882,nm0519481,nm0519484",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"This series features the characters from the two mini-series about aliens coming to Earth claiming to be friends but in reality have an ulterior motive. The aliens may have been beaten in the mini-series but there are still a lot of them out there. In this series, Nathan Bates, the industrialist who manufactures the biological weapon that was used to defeat the aliens, wants to get his hands on the aliens' technology, so that he could profit from it, makes a deal with Diana, the alien leader. Rebel leaders, Mike Donovan, Ham Tyler, and Julie Parish know that Diana can't be trusted, so they are constantly trying to figure out what Diana is up to and stop her.","outer space, one letter title, alien, alien technology, extraterrestrial alien","USA', 'Japan"
